,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
130,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,2,0,0,1,0,0,0,4,0,0,1,1,1,0,0,0,127550472.25134885,78716023.49611278,721500000.0,5503.569210174879,0.015975259742382147
131,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,438450867.04343456,28109350.119659707,454300000.0,10440.560861443362,0.16920461927001124
132,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,6,3,2,0,0,170205080.26934946,121596139.47574162,176700000.0,9117.898785837511,0.017122413060927037
133,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,5,0,0,2,5,2,3,0,0,109476484.40006565,125841547.88230708,230600000.0,4637.553137174944,0.01416754018753311
134,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,5,0,0,3,0,0,1,3,3,6,0,0,74349238.38171728,190905814.26199546,61400000.0,776.1047200440089,0.023991506753155693
135,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,3,0,0,5,0,0,1,5,0,0,0,0,113226317.14035606,94408898.08904572,503700000.0,5451.917390268401,0.014287475429040668
136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,7,0,0,5,0,0,0,5,1,7,0,0,59038838.97933745,207144744.3822262,30700000.0,983.6330294881159,0.004804743589937375
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,5,3,0,1,2,0,7,0,4,4624184.638914866,327286073.5262797,0.0,0.0,0.010495371975442374
138,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,5,1,0,0,0,529438510.4329004,88525816.77587403,169200000.0,13738.050735910518,0.16024822941661804
139,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,7,0,0,0,0,0,5,0,0,6,0,0,3,0,0,151286644.4731477,139875384.127819,176700000.0,6420.269183438453,0.018997686952050882
140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,7,0,0,0,2,0,3,1,0,455999170.9656006,147445662.0169438,30700000.0,11711.209372696881,0.1361771677607578
141,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,3,0,3,0,0,447718526.31409645,127017855.37789667,115300000.0,2420.644878212952,0.09604288019171939
142,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,5,0,0,4,0,0,2,5,1,7,0,0,636707.6750181944,157174066.08916944,692500000.0,26.003969100851208,8.825843700977314e-05
143,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,6,4,0,0,0,328803431.3379922,96062662.78192794,151900000.0,0.0,0.2664099344594961
144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,7,0,0,0,0,913081248.5760562,45267817.38675699,84600000.0,23773.808284115185,0.09822236808898027
145,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,6,0,0,0,0,572298914.6199722,77045781.85195816,61400000.0,30957.144513457526,0.056231117684245574
146,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,7,0,0,5,0,0,6,7,1,7,0,0,3633395.9229692,223379132.60249257,115300000.0,148.36236547706568,0.0007562560677042136
147,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,1,5,1,3,0,0,656476889.6823407,122895451.72797027,115300000.0,8408.609259309418,0.16553216805592608
148,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,5,0,3,0,0,151286644.4731477,107909835.8343721,261300000.0,7976.240303189419,0.015198149561640704
149,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,4,0,0,2,0,0,0,0,0,153024202.7771823,87707965.9487858,473000000.0,0.0,0.1283752042248275
150,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,3,3,0,0,0,0,0,4,0,0,0,2,1,0,0,0,133676980.19334325,82787120.50159821,594200000.0,7041.838252582536,0.013450839781693405
151,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,7,1,0,0,233570612.9615792,55070785.9686088,230600000.0,6077.4199295384515,0.07067162831184909
152,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,6,0,0,4,0,0,2,2,1,7,0,0,0.0,196301057.52718657,569600000.0,0.0,0.0
153,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,438856601.62282,88255080.21035148,61400000.0,19620.6784726849,0.05707490141436887
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,5,7,0,0,0,910858512.8083472,96668150.96745709,0.0,0.0,0.6790642787249677
155,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,870676911.241153,47757969.274512894,115300000.0,0.0,0.9707253111731192
156,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,44979610.69666219,110018213.25090614,592800000.0,1849.3126223232389,0.006103665033449836
157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,913081248.5760562,37055620.225612074,84600000.0,0.0,0.6548157872598684
158,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,224394274.27425185,41466447.7226574,569600000.0,0.0,0.1877298851130498
159,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,3,2,0,1,0,0,194464168.21137503,70398705.8961822,351800000.0,8208.48273595975,0.02438228682450885
160,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,116308297.45680426,88743368.04612273,606200000.0,6205.877079172332,0.013163544328011267
161,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,2,0,0,0,3,0,0,5,0,0,2,3,0,4,0,0,9067220.012798553,126391292.11449817,1158800000.0,372.6317921709975,0.0012321399090868058
162,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,622512743.2365324,15063068.18035096,267200000.0,6939.793075383845,0.14748145358792927
163,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,157812782.15237567,65730903.24040553,473000000.0,0.0,0.15260516401609162
164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,1,0,3,0,0,0,523570358.09914184,81552606.28608863,121200000.0,25455.999970512414,0.05147999360525866
165,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,600132058.3606622,65580646.720260724,115300000.0,0.0,0.4876885304217844
166,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,1,3,3,0,0,0,555549983.5124998,84155522.27770032,115300000.0,30309.286804645148,0.055332674521288046
167,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,710016332.8338509,32885745.626098797,236500000.0,9170.164120800855,0.1738871416535628
168,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1266099648.961117,6320800.309666242,115300000.0,37402.5455764481,0.180087158138495
169,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,3,0,0,5,0,0,1,6,0,5,0,0,45304846.18092004,165350021.9759196,290400000.0,2302.226821646686,0.004912961683677348
170,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,5,0,0,472751426.0960174,71430952.03787635,169200000.0,0.0,0.3978689797477958
171,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,328803431.3379922,83676360.78376335,151900000.0,15174.17494114688,0.03196919213513953
172,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,1,0,0,193201189.88382775,107195888.55741343,267200000.0,0.0,0.16179783740712197
173,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266099648.961117,0.0,115300000.0,22529.533335460506,0.4322091795323879
174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3232866602.682105,12857587.774250694,30700000.0,27288.180060686052,0.29860208237501984
175,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,271788788.6137201,28488618.508469995,321100000.0,14260.308370118011,0.027328756361457547
176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,613827604.5643191,72810338.41540392,30700000.0,0.0,0.5005266605476871
177,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,914288898.7576518,34754276.19758186,115300000.0,0.0,0.649865259617277
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3232866602.682105,24198032.45136138,0.0,27288.180060686052,0.29860208237501984
179,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,866206170.6349742,19337348.34775413,146000000.0,0.0,0.6123746347619586
180,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,207828257.76546147,39867168.8168634,382500000.0,9350.029685291525,0.025926605246115744
181,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,1,0,0,5,0,0,1,1,0,7,0,0,90177441.3981292,171942568.36321756,61400000.0,3760.926141336333,0.011726411693243198
182,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,3,0,83862246.50981101,114978716.05561957,702800000.0,0.0,0.08408065852144336
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,2,0,0,1,5,0,0,1,0,505903562.2326554,155107038.89779055,0.0,12053.571807466464,0.18925797170896141
184,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,5,0,0,0,0,851663217.6832998,72522007.37471792,61400000.0,28587.909251842677,0.07516358649888613
185,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,5,0,1,0,0,115787376.74963072,62509365.31473462,939300000.0,2963.097004425495,0.034812868272070085
186,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,622512743.2365324,35266804.137615845,267200000.0,0.0,0.4096707044109147
187,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,193201189.88382775,65579576.134162515,436400000.0,8197.066062021275,0.024269675611068305
188,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,5,0,0,2,1,0,7,0,0,90177441.3981292,173177215.89388236,146000000.0,2265.404922781415,0.02814338806378367
189,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,556812961.8400471,39867168.8168634,199900000.0,24408.09639358655,0.0692784543650506
190,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,3,4,0,0,4,5,0,0,0,0,71712262.90807907,96602291.9301596,1316600000.0,1960.056046258984,0.02253968255353803
191,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,515284271.8957002,15444563.06553661,230600000.0,30043.27794242865,0.051590681910563596
192,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,132808264.72315097,57761393.93814641,733500000.0,3397.3220563585546,0.03996910099028241
193,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,4,0,0,0,1,1,7,0,0,18368397.592820153,149499584.30180165,417700000.0,627.0019987318054,0.004652505987949414
194,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,3,0,0,5,0,0,2,4,1,7,0,0,9020500.228290576,146268397.84010008,1195400000.0,0.0,0.00813209044656304
195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2425988543.6842604,15063068.18035096,84600000.0,79706.90543374268,0.45798347589186855
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3232866602.682105,15063068.18035096,0.0,33901.55075774644,0.2388816659000159
197,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,5,1,1,0,0,132808264.72315097,83603081.87586941,600300000.0,3397.3220563585546,0.03996910099028241
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,2305895340.941185,62911016.141805194,0.0,0.0,2.5272439321738975
199,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,3,0,0,4,0,0,1,6,3,7,0,0,9020500.228290576,148471869.29118824,1110800000.0,0.0,0.00813209044656304
200,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,5,0,0,0,3,0,6,0,0,152290719.71296275,77525477.210941,557600000.0,6452.747394684608,0.019181206491430437
201,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,6,1,0,0,0,242759994.9346072,51717860.92537035,485000000.0,5973.749715910411,0.07150790817059956
202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,913081248.5760562,30518832.761027623,84600000.0,29535.460644736042,0.07857789447118421
203,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153553698.04051003,0.0,473000000.0,6464.164068623082,0.019293817704870982
204,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,826094836.3929906,48612305.96404253,115300000.0,33627.74919333375,0.14162136026431033
205,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,1,3,4,0,0,20208823.85569036,131065368.27110784,908600000.0,0.0,0.01812391624187554
206,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,0,133676980.19334325,59367322.17786802,812000000.0,0.0,0.11209033151411174
207,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,202496845.95883694,54537112.50449926,351800000.0,10841.583906435308,0.020543111367844185
208,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,208224207.66160357,61135788.990645215,261300000.0,9157.36049422326,0.026140105121041847
209,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,133676980.19334325,23537919.412238494,1068100000.0,7041.838252582536,0.013450839781693405
210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1183032519.933866,28752695.323928736,84600000.0,33435.159579425104,0.16380846662274337
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,1,5,0,7,0,0,471488447.76847017,131977081.10073432,0.0,19943.61081009831,0.059567735748728826
212,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,2,0,0,0,2,0,0,5,0,0,1,3,0,4,0,0,30985666.265539117,120056997.53965479,856400000.0,1284.4593292130157,0.004092526855364959
213,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,751188456.3809271,54163499.872766346,146000000.0,23812.023105570886,0.0622562832541211
214,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,134939958.52089053,51420143.17768408,850300000.0,3421.1014744380373,0.04062278625733753
215,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,859575668.9307572,21068617.1353041,236500000.0,0.0,0.7151405811709919
216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425988543.6842604,0.0,84600000.0,99024.10839768505,0.36638678071349473
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,7,0,0,7,0,0,1,1,2,7,0,7,167312.20204178008,324564883.8660499,0.0,12.258385141706455,1.4850336017955134e-05
218,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,0,0,152290719.71296275,74635433.90015128,690800000.0,0.0,0.12787470994286954
219,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,0,3,0,0,896003983.5337272,66482003.392510705,115300000.0,13984.969076408113,0.22849508265880097
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3232866602.682105,12857587.774250694,0.0,16437.115518907365,0.7166449977000475
221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2223843547.9192886,55180028.18097601,30700000.0,36526.878210325245,0.19702014000382664
222,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,251253889.52764854,6320800.309666242,442300000.0,13075.300911773633,0.026867172356466223
223,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,3,0,0,7,0,0,1,0,2,7,0,0,33070709.09799488,140161198.83048102,321100000.0,1319.8151200499024,0.004422027945854713
224,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,3,0,0,3,0,0,4,0,0,1,2,1,7,0,0,9067220.012798553,181625677.65776974,297900000.0,462.94020297949805,0.0009857119272694446
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,4,3,0,1,1,1,7,0,0,15998976.948223883,239056960.0902536,0.0,0.0,0.03584767327392277
226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2425988543.6842604,17803345.000196747,84600000.0,0.0,3.053223172612457
227,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,3,0,0,1,3,0,3,0,0,108213506.07251836,107857748.62585637,704500000.0,4626.136463236469,0.014054928974092565
228,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,622512743.2365324,12857587.774250694,523300000.0,0.0,0.4096707044109147
229,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,6,0,0,0,0,1118007461.0158226,48135745.478363074,309900000.0,6932.748249934364,0.2429001974946022
230,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2117441295.7985559,49623585.87389807,61400000.0,32920.082009650134,0.17799814982809245
231,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,169652365.133503,73693411.96346518,394500000.0,3967.1254548491597,0.04951959821482374
232,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,866206170.6349742,44256385.4929623,146000000.0,23611.799985577913,0.0918561952142938
233,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,2,0,0,0,0,0,0,4,0,0,1,3,1,0,0,0,84760582.60859698,48696496.852462545,1316600000.0,3587.488275726902,0.010691666596040234
234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,613827604.5643191,77316911.62743074,30700000.0,25143.689750948804,0.07507899908215308
235,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,4,0,3,5,2,0,4,0,0,8973780.4437826,155044279.38349724,1183400000.0,0.0,0.008049914832547378
236,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,1,6,0,7,0,0,9067220.012798553,145595123.19431642,1074200000.0,0.0,0.008214266060578705
237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,884372457.4448099,61909248.5140207,30700000.0,42705.58322495766,0.11802761295588264
238,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,797596097.6131694,37719598.02837785,176700000.0,12478.591726108732,0.1998071880549278
239,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,3,0,0,0,3,0,0,4,0,0,6,0,0,4,0,0,9020500.228290576,120209653.66138175,1062200000.0,461.2499642363307,0.000975850853587565
240,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,1,0,1,0,0,193201189.88382775,101373780.55609797,182600000.0,4937.526851476345,0.058247221466563914
241,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266099648.961117,0.0,115300000.0,46467.16250438729,0.14406972651079594
242,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,0,84760582.60859698,59367322.17786802,1183400000.0,0.0,0.07127777730693488
243,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,7,0,1,86023560.93614426,112129693.28286922,624900000.0,0.0,0.07202851872987184
244,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,3,7,0,0,5,7,0,0,0,0,71712262.90807907,110003663.00832315,975900000.0,4042.6155954091546,0.007513227517846009
245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1489144221.0951984,48612305.96404253,30700000.0,0.0,1.3192691439216144
246,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,5,3,0,0,0,2234562921.71129,58323820.37240618,61400000.0,15578.34517451888,0.5529269182989178
247,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,270525810.28617287,40571111.3149534,795000000.0,0.0,0.22698889492254262
248,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,1,2,1,7,0,0,9067220.012798553,147152354.19940957,733500000.0,0.0,0.008214266060578705
249,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,3,0,0,0,0,0,5,0,0,4,1,0,0,0,0,133676980.19334325,88015147.27695544,509600000.0,0.0,0.11209033151411174
250,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,127550472.25134885,40665031.32380569,1072500000.0,0.0,0.106501731615881
251,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,7,3,4,0,0,21471802.183237635,143679963.7296266,473000000.0,0.0,0.018874657664812503
252,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,225657252.60179913,32724179.85197268,351800000.0,12129.086380074168,0.02261767518431841
253,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266099648.961117,0.0,115300000.0,0.0,1.200581054256633
254,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,581853065.4023621,8453407.696608048,388400000.0,5893.65697540841,0.13541188614372357
255,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,6,3,0,0,0,170656440.37331808,56435656.18294847,606200000.0,0.0,0.1387779030814852
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3232866602.682105,12857587.774250694,0.0,0.0,1.990680549166799
257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1445873944.1052468,60705535.73570493,30700000.0,0.0,1.2929884508969787
258,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,6,0,7,0,0,191085885.7749703,132225747.08957648,213300000.0,0.0,0.15044632006551573
259,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,1257434202.8146095,62610568.86103503,61400000.0,0.0,0.9759552813014083
260,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,224931000.09826955,28798397.130608946,515700000.0,5724.998442957718,0.0658787352083221
261,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,5,0,0,0,4,0,0,0,0,85085818.09285483,105000607.42658849,881000000.0,2163.226403361969,0.02575008880124899
262,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,89490025.64212486,77642557.33506507,758100000.0,0.0,0.07491217501980675
263,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,604714076.2887911,51986701.01654134,146000000.0,29797.45932217291,0.05882871401701911
