,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
130,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,239509514.74571592,12586457.998778107,624900000.0,14324.753195088233,0.020843667011719722
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,1,6,0,0,1478937251.1970448,108712424.17074323,0.0,6529.803592082426,0.3068472684539143
132,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,356672250.1854489,58285748.85005514,290400000.0,0.0,0.2624001404337729
133,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,3,2,1,7,0,0,0.0,116076413.88253748,806100000.0,0.0,0.0
134,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,119912625.82326469,59638076.61067626,508200000.0,5465.649614035205,0.013252794230265704
135,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,754561751.1621481,14092235.304915495,267200000.0,18705.21791567444,0.19241719893429132
136,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,8,0,0,9371582.322350902,136040803.74963972,382500000.0,0.0,0.006239748153151945
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,3,0,2,3,6,8,0,0,108747843.40178978,189169814.32589975,0.0,5003.323356425721,0.010997226642327343
138,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,8,0,0,21720422.985245943,65026796.376591325,684900000.0,0.0,0.017436281663000666
139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,2,1,6,8,0,0,69696772.8283812,144616259.9023101,30700000.0,2608.4927578923694,0.008831796760535787
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1945327690.5643635,54708012.06087211,0.0,34399.54632867752,0.17706848570199699
141,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,688565299.7281669,6320800.309666242,454300000.0,19301.88301450447,0.184400347303195
142,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,327404323.45696807,22537573.22754236,540300000.0,14137.09692913838,0.025648861797015587
143,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,1110779668.26969,31137740.08217949,176700000.0,28828.846459259126,0.28762346969599084
144,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,1,7,0,0,21605081.21055894,68595864.13200806,636900000.0,1017.0471404721968,0.002070141225201228
145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2326395838.833339,65064195.39985744,30700000.0,20315.570354604377,0.1920843130887688
146,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,7,0,0,1,0,0,0,0,0,2,5,0,7,0,0,22297131.858680993,169747873.57977054,151900000.0,837.0336664351396,0.0027542708391929283
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,5,0,0,3,2,0,9,0,3,7605729.940938549,235194295.2814042,0.0,55.876010741014284,0.0017024777529278854
148,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,250084651.9911057,33470177.152405865,563500000.0,14815.661253516744,0.02188927178695973
149,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,97450822.58063978,61123834.14220497,321100000.0,4893.216896867143,0.009269144710805154
150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3489817492.1373897,15063068.18035096,30700000.0,33533.787939120724,0.23434628450204362
151,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,921656928.1463668,31358014.39583997,115300000.0,0.0,0.6734869395641753
152,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125565409.0088198,0.0,146000000.0,29165.724021221755,0.29181576639865603
153,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,644044969.7526653,6320800.309666242,357700000.0,0.0,0.44132748826143586
154,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,140288806.434058,51739744.020645455,290400000.0,6589.078958941087,0.015140635332190662
155,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,659912472.9346236,21069784.935395602,382500000.0,30974.779735418197,0.07342879381228298
156,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,88762484.25146368,85857879.47981896,199900000.0,4831.196238408329,0.008607074543479474
157,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691330985.1677455,0.0,454300000.0,19379.713904493303,0.18485853127988122
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,1,2,7,9,0,0,120853132.00165994,151486488.98539764,0.0,5358.979446880656,0.012764867056327124
159,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,236799677.87815648,38804933.73898803,868200000.0,0.0,0.1345820818521514
160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,6,0,0,3,2,0,9,0,0,0.0,196725974.36958033,84600000.0,0.0,0.0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1605670328.001372,71824350.48525116,0.0,21091.768903020034,0.11332803345550077
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,5,1,7,0,0,1414075438.826091,105030896.9806686,0.0,7229.506338502661,0.2622763142740788
163,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,814245156.4545206,37623672.08495183,230600000.0,45876.78033639857,0.07408722666858036
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,7,0,0,1414075438.826091,101658827.8322443,0.0,0.0,0.7285453174279967
165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,967064731.4094626,38940638.07009244,84600000.0,48444.704482579524,0.08680284089950885
166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1209069514.7685945,7332080.219521779,84600000.0,30971.495956264196,0.3209178303754857
167,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,844500077.0479733,22013110.966710176,205800000.0,42644.34870896435,0.07439714212915308
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,3,1,2,7,6,0,0,121281697.38802868,180242375.82013658,0.0,4712.631720706679,0.01734640930265146
169,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,2,2,7,8,0,0,0.0,127793404.10906368,607900000.0,0.0,0.0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,5,0,4,2,5,7,9,0,0,0.0,271857032.5295227,0.0,0.0,0.0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,4,2,2,0,7,0,0,62959816.602278024,207268278.27643728,0.0,0.0,0.085416315047001
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,2536127189.8826256,51865136.2209768,0.0,39668.84768408609,0.1725519538750796
173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,3,4,0,0,1478937251.1970448,87140634.78666313,30700000.0,10840.494244668093,0.12785302852246433
174,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,688565299.7281669,16373078.863592021,321100000.0,39810.133717415476,0.061466782434398334
175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1107596126.0509973,7332080.219521779,169200000.0,63447.16641968039,0.10096186241808583
176,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1163661711.5054984,16373078.863592021,115300000.0,0.0,0.8415683497779508
177,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3489817492.1373897,0.0,182600000.0,16258.806273513073,0.7030388535061307
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3489817492.1373897,12857587.774250694,0.0,16258.806273513073,0.7030388535061307
179,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,743305795.6701622,21083390.673844058,297900000.0,38048.45040159781,0.06307355478002862
180,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1491278141.1892014,79419506.00013393,61400000.0,6873.212133868352,0.310181926025523
181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1107596126.0509973,15063068.18035096,169200000.0,30762.262506511703,0.3028855872542575
182,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,0,0,50030781.26094735,59930037.1278019,690800000.0,0.0,0.03955630774880744
183,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,688565299.7281669,19742157.81013341,321100000.0,19301.88301450447,0.184400347303195
184,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,385605704.77668124,58109617.398991585,115300000.0,0.0,0.27292860832193533
185,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1163661711.5054984,6320800.309666242,115300000.0,49853.202183061345,0.12623525246669265
186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107596126.0509973,0.0,302400000.0,30762.262506511703,0.3028855872542575
187,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,0,0,33801884.662979096,64900519.63500275,946900000.0,0.0,0.02702922775533563
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3489817492.1373897,51102709.72601475,0.0,33533.787939120724,0.23434628450204362
189,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,385605704.77668124,48550925.18992546,115300000.0,15531.20420320734,0.032751432998632236
190,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,289950002.8851125,51739744.020645455,115300000.0,10183.817781492413,0.02398540728072894
191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,5,837412501.8902029,59930037.1278019,84600000.0,0.0,0.6525180914849682
192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,1,5,0,0,237470069.04098824,62212626.04837187,84600000.0,6691.105162658082,0.02096129268426475
193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,5,0,8,0,0,72606122.85224016,144685380.93440837,30700000.0,0.0,0.06045501335998662
194,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,195861971.44270012,54579110.82690221,569600000.0,0.0,0.15125413219180703
195,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,95197080.53369838,57571255.193141766,569600000.0,2402.2061067256363,0.026955867418050318
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,2,4,6,0,0,154950429.23601475,138590823.00809065,0.0,0.0,0.13233582402067273
197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,967064731.4094626,31358014.39583997,84600000.0,23488.341567311287,0.26040852269852655
198,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,4,0,0,385605704.77668124,57227301.51568733,115300000.0,7530.280825797498,0.0982542989958967
199,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,427645751.20110255,38804933.73898803,230600000.0,0.0,0.33026621201576484
200,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,7,0,0,21605081.21055894,84738834.78946571,806100000.0,0.0,0.017251176876676905
201,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,261824373.14533117,37683606.26190176,490900000.0,0.0,0.1538877786936862
202,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,142363520.2536886,55262285.23139411,146000000.0,1918.8687000649368,0.012619193120630728
203,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,7,0,0,57094766.53025949,65276904.21898371,454300000.0,1301.378524099292,0.016490746561069747
204,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,7,0,0,57094766.53025949,58096937.52905836,672100000.0,2684.0932059547895,0.005496915520356582
205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,1,5,0,8,0,0,43558138.42121889,198043954.53461924,30700000.0,0.0,0.04307902480845197
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3489817492.1373897,32369294.305695508,0.0,0.0,1.9528857041836967
207,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338792816.6959054,0.0,478900000.0,14672.146034624417,0.026742434754561728
208,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,21605081.21055894,82190440.08881623,503700000.0,493.1137650774288,0.0062104236756036855
209,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,668663723.6360161,28109350.119659707,351800000.0,38878.70126275251,0.059572196999086745
210,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1056249939.8136524,12586457.998778107,230600000.0,0.0,0.7854749657852784
211,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,497657604.3621352,38804933.73898803,146000000.0,10778.357688063223,0.12811146081158384
212,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,774981666.6235445,6320800.309666242,236500000.0,19171.97711877225,0.19824420430739037
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1945327690.5643635,47757969.274512894,0.0,49859.10714933023,0.14165478856159758
214,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,2,2,0,8,0,0,31915279.29585377,144174137.93606052,279200000.0,697.1504502456224,0.00892229258648368
215,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4,0,7,0,0,140486544.56072986,93235703.43226627,115300000.0,4517.784809052766,0.01180184533399114
216,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,815365749.9940557,37683606.26190176,230600000.0,0.0,0.6334223334733059
217,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,150873513.53410092,50514313.85480589,617400000.0,0.0,0.10930190721024748
218,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,885377603.1550882,36672326.35204622,146000000.0,23036.60191016891,0.23724766453629864
219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,954479424.0347388,51657302.02316066,84600000.0,48002.05715062025,0.08422090713596252
220,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,0,9900115.321314111,120435562.04058027,557600000.0,0.0,0.008153971557475843
221,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,774981666.6235445,8453407.696608048,236500000.0,0.0,0.5506783452983066
222,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,644044969.7526653,15063068.18035096,357700000.0,33334.45336259372,0.052959298591372314
223,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,215760964.45837146,38804933.73898803,454300000.0,5585.7986953960535,0.06013462653736799
224,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,1,0,1,6,0,0,136201972.93186888,112541363.08871397,115300000.0,2215.176948381905,0.009596115002224341
225,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,158102578.43486178,40709196.77671887,297900000.0,2735.7376347224526,0.014355340556896655
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,4,0,0,357226807.5747475,86737393.89782785,0.0,18288.93587889099,0.03512438334276011
227,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774981666.6235445,0.0,236500000.0,31828.477638586748,0.082601751794746
228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,1,1,0,0,1850786298.5747585,82773282.80608663,30700000.0,20463.73055542609,0.38705934261806274
229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1130103036.8550007,46598325.07808065,84600000.0,0.0,0.8539190586292748
230,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,830568939.4943811,25037214.086173728,199900000.0,46581.59376255405,0.07594704512937278
231,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,535753906.8588138,46914620.721779495,115300000.0,11641.856628873724,0.13926030033299008
232,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1070876775.5117651,8453407.696608048,199900000.0,30018.370565247948,0.2880344257537325
233,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1069825537.3503791,6320800.309666242,199900000.0,49793.848463682254,0.11994850712419165
234,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,817654891.9654596,41830524.25380514,169200000.0,0.0,0.6568905988739514
235,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,754561751.1621481,15444563.06553661,267200000.0,0.0,0.5344922192619205
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,4,1,2,0,9,0,0,51938461.23787053,209402508.76225924,0.0,0.0,0.07932020514383485
237,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,555949615.5043201,6320800.309666242,575500000.0,0.0,0.40136771253336934
238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1196484207.3938706,27631367.846842468,84600000.0,63436.06307783563,0.10439067636161557
239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,7,9,0,0,78353740.93070577,123344910.07815881,30700000.0,3407.268121431213,0.007685599544628758
240,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,299408629.9619973,33377116.55719709,363800000.0,16092.57009108693,0.02790897282458264
241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,4,0,0,431029528.96691024,56826986.66352348,84600000.0,17475.40213529322,0.03873745236337228
242,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,336633276.9726133,64743048.97461616,205800000.0,0.0,0.23382979760893313
243,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,592192786.9105737,16925244.491970196,411600000.0,35036.44259242057,0.05332133659040568
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1945327690.5643635,49042189.88712662,0.0,42736.377556568776,0.14165478856159758
245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1069825537.3503791,58916719.6477087,30700000.0,0.0,0.7996567141612777
246,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,180228087.14349493,39298865.86767298,532800000.0,7868.728171524169,0.021006585803101822
247,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1054419817.2822543,14092235.304915495,230600000.0,61200.26898278255,0.09414309871426492
248,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,4,9,0,0,21605081.21055894,113106690.7646291,419100000.0,0.0,0.017251176876676905
249,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,0,0,181664947.712168,70346433.54129866,371400000.0,0.0,0.11520354901239287
250,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,301211770.139976,32369294.305695508,473000000.0,17246.79384387574,0.027006901599106216
251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3489817492.1373897,6320800.309666242,30700000.0,16258.806273513073,0.7030388535061307
252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1945327690.5643635,39015701.403828174,30700000.0,0.0,1.1804565713466464
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,6,0,0,1429552028.0094965,89897258.25762206,0.0,0.0,0.7416796913296898
254,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754561751.1621481,0.0,267200000.0,38579.51195107853,0.06413906631143045
255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,2536127189.8826256,53764686.02955754,30700000.0,31930.417169955657,0.21568994234384947
256,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2536127189.8826256,46787136.39907743,61400000.0,39668.84768408609,0.1725519538750796
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2536127189.8826256,55098758.85669546,0.0,19233.380695314467,0.5176558616252387
258,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,535753906.8588138,48154871.04257673,115300000.0,0.0,0.38683416759163913
259,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,6,0,0,13051973.392714959,111044378.66992524,503700000.0,0.0,0.010578866591744944
260,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1163661711.5054984,6320800.309666242,115300000.0,30029.222962032247,0.30296460592006225
261,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3489817492.1373897,14261651.781499248,61400000.0,33533.787939120724,0.23434628450204362
262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,6,0,2,7,0,0,136493007.25838488,113592434.25605592,84600000.0,934.7762182879367,0.03388539007073092
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,6,0,8,0,0,128178578.06239986,113129934.99232697,0.0,4507.085772163741,0.01745626860752202
